# time = 2.000259116430e-09
# x  density  temperature  T_rad  velocity_x  pressure  mass_coord
8.790979288956e-04 5.956529673432e+01 5.310685753633e+04 5.319541076142e+04 3.251607403254e+05 2.054711069087e+12 2.922225149378e-03
8.796298559905e-04 5.884290321239e+01 5.343958410777e+04 5.350108860962e+04 3.250623602122e+05 2.053682859781e+12 2.951778945983e-03
8.801024271441e-04 5.923255359956e+01 5.324047344837e+04 5.324046810018e+04 3.249976951383e+05 2.053073958712e+12 2.979973662363e-03
8.805818566950e-04 5.939017994241e+01 5.317686828708e+04 5.246693692239e+04 3.249828450722e+05 2.053839730251e+12 3.009294583327e-03
8.810898267779e-04 5.924232071615e+01 5.323731583478e+04 5.411163654140e+04 3.250083667384e+05 2.053170252301e+12 3.037324048937e-03
8.815281216378e-04 5.981234254743e+01 5.295336255487e+04 5.298239498466e+04 3.250377574892e+05 2.052510158598e+12 3.065214564984e-03
8.820224274706e-04 6.030503799775e+01 5.272346454291e+04 5.223889442267e+04 3.251589148414e+05 2.052702188003e+12 3.094717467171e-03
8.825065772749e-04 6.039269254512e+01 5.270836834425e+04 5.313147889365e+04 3.252682822370e+05 2.054326371768e+12 3.124439658678e-03
8.830067250820e-04 6.045457908423e+01 5.269755490753e+04 5.254954261408e+04 3.254074825169e+05 2.055461779029e+12 3.153458425131e-03
8.834665960821e-04 6.163189353846e+01 5.217063765510e+04 5.197685175596e+04 3.255100208024e+05 2.056506655105e+12 3.181520646084e-03
8.839173646662e-04 6.142916080179e+01 5.230612447885e+04 5.155044677469e+04 3.255241428532e+05 2.059215306082e+12 3.210343318488e-03
8.844049996686e-04 6.113452512872e+01 5.248693571823e+04 5.335463720368e+04 3.258853323379e+05 2.062072473373e+12 3.240211725001e-03
8.848945017732e-04 6.210170017194e+01 5.206218604327e+04 5.193894210865e+04 3.261497902056e+05 2.063100523080e+12 3.269556297535e-03
8.853500485949e-04 6.209243791812e+01 5.213492471566e+04 5.223320165500e+04 3.264210160578e+05 2.067449172259e+12 3.300886118844e-03
8.859036366167e-04 6.274935393361e+01 5.189302242438e+04 5.190664005148e+04 3.267323890500e+05 2.070779497404e+12 3.333317134465e-03
8.863837171058e-04 6.232256431074e+01 5.213621208096e+04 5.192678231286e+04 3.269798877959e+05 2.074119037965e+12 3.361129073196e-03
8.867961524828e-04 6.306895326119e+01 5.185816106281e+04 5.197940940631e+04 3.272278273361e+05 2.077611610009e+12 3.387554265855e-03
8.872216949472e-04 6.312981681956e+01 5.188447644604e+04 5.184389767791e+04 3.275257566619e+05 2.081024269311e+12 3.416816193126e-03
8.877231923110e-04 6.346540392124e+01 5.179260079907e+04 5.262537323471e+04 3.276462225939e+05 2.084614535112e+12 3.445913109890e-03
8.881386328368e-04 6.375037455537e+01 5.168973375904e+04 5.087047090134e+04 3.279063013010e+05 2.086015722545e+12 3.472032028878e-03
8.885426045629e-04 6.394658665955e+01 5.165624830964e+04 5.171027744881e+04 3.282056641224e+05 2.089368591533e+12 3.501111179690e-03
8.890481153387e-04 6.466996142618e+01 5.139488355044e+04 5.087481037725e+04 3.283633857983e+05 2.092625936998e+12 3.532848808856e-03
8.895241307141e-04 6.532570359941e+01 5.117284643220e+04 5.166549735465e+04 3.286158670826e+05 2.096289168229e+12 3.563387633028e-03
8.899830864906e-04 6.404851652925e+01 5.175331115653e+04 5.200283631953e+04 3.287474740701e+05 2.098526115878e+12 3.591771750014e-03
8.904104624677e-04 6.487064512021e+01 5.139283333540e+04 5.112305220668e+04 3.288071806361e+05 2.098075502033e+12 3.621310823821e-03
8.908937934445e-04 6.619217916587e+01 5.085444490410e+04 5.107855171346e+04 3.288620642240e+05 2.099111757137e+12 3.652284460532e-03
