# time = 2.000000000000e-09
# x  density  temperature  T_rad  velocity_x  pressure  mass_coord
-6.266888451519e-04 1.862071882647e-01 9.188834560106e+05 9.189106295794e+05 -1.872007100896e+06 1.378571132881e+12 1.027586398137e-03
-4.768297963989e-04 1.968824491621e-01 9.055058720232e+05 9.055342018759e+05 -1.755054775130e+06 1.412731420369e+12 1.056316775286e-03
-3.348357391838e-04 2.084294222858e-01 8.914391767410e+05 8.914688229501e+05 -1.640624153754e+06 1.446995083883e+12 1.085106705692e-03
-2.005738811819e-04 2.209850513788e-01 8.766142012625e+05 8.766453361275e+05 -1.528491555442e+06 1.481362144774e+12 1.113938815928e-03
-7.389401434087e-05 2.347361437502e-01 8.609437577080e+05 8.609765770201e+05 -1.418510014370e+06 1.515911923564e+12 1.142802506425e-03
4.535067083351e-05 2.499230673373e-01 8.443178802471e+05 8.443526864005e+05 -1.310464309404e+06 1.550738541623e+12 1.171692487012e-03
1.572969749112e-04 2.668269932294e-01 8.265995991026e+05 8.266368058289e+05 -1.203781248944e+06 1.585789172153e+12 1.200606016490e-03
2.620718438168e-04 2.858355763878e-01 8.076183293109e+05 8.076582459612e+05 -1.097984884549e+06 1.621083620498e+12 1.229542248593e-03
3.597646485918e-04 3.075975452770e-01 7.871497387230e+05 7.871927486413e+05 -9.934455650800e+05 1.657191057974e+12 1.258505876483e-03
4.503934239765e-04 3.329347380019e-01 7.648912138837e+05 7.649384909395e+05 -8.895472371575e+05 1.694352857518e+12 1.287502661729e-03
5.339536528368e-04 3.627474262659e-01 7.404550587830e+05 7.405076690614e+05 -7.834599544986e+05 1.731702195326e+12 1.316530535482e-03
6.104379709600e-04 3.988724489342e-01 7.133007447365e+05 7.133582097582e+05 -6.764566206812e+05 1.769983044230e+12 1.345602131325e-03
6.797225367014e-04 4.450476048576e-01 6.825150625920e+05 6.825791373280e+05 -5.718134978477e+05 1.812277485848e+12 1.374742219229e-03
7.413906492187e-04 5.072849736524e-01 6.466061718357e+05 6.466815069807e+05 -4.546782313386e+05 1.860184492277e+12 1.403928118577e-03
7.947896128559e-04 5.862346996183e-01 6.032181959207e+05 6.032992669812e+05 -3.281316756156e+05 1.885020812550e+12 1.433079557510e-03
8.408437827589e-04 6.965183589650e-01 5.484501882889e+05 5.485335183983e+05 -1.951378539754e+05 1.877401067539e+12 1.459947416854e-03
8.719386470424e-04 1.671054104885e+00 3.852340494127e+05 3.858945374812e+05 1.200441847635e+05 2.264367189211e+12 1.494492303892e-03
8.821888079585e-04 9.802946036532e+00 1.436908483716e+05 1.437619142419e+05 3.191237982049e+05 2.140271204978e+12 1.552292446912e-03
8.837310496128e-04 3.380191330758e+01 7.393960580838e+04 7.400705386483e+04 3.304086057593e+05 2.143425836609e+12 1.590325781776e-03
8.844391737599e-04 4.241761082339e+01 6.568549134498e+04 6.596555488310e+04 3.313057797506e+05 2.156037982186e+12 1.619649971579e-03
8.851136918331e-04 4.294337634136e+01 6.539983719855e+04 6.568775253104e+04 3.318393130105e+05 2.163858891810e+12 1.648511098432e-03
8.857833217665e-04 4.338893286624e+01 6.518197819689e+04 6.548278733165e+04 3.327141574108e+05 2.171528431969e+12 1.677476854483e-03
8.864488597728e-04 4.381503035397e+01 6.500256705705e+04 6.531786824515e+04 3.336025069762e+05 2.180219608637e+12 1.706535865229e-03
8.871097620548e-04 4.426055700452e+01 6.480600233072e+04 6.512952499418e+04 3.344905486006e+05 2.188640502504e+12 1.735604625601e-03
8.877623886725e-04 4.474315977508e+01 6.457282953127e+04 6.458112724148e+04 3.353114422715e+05 2.196444203856e+12 1.764615610050e-03
8.884065405834e-04 4.523357301786e+01 6.431420241696e+04 6.431420267961e+04 3.360135125437e+05 2.202941366400e+12 1.793593123885e-03
8.890436278894e-04 4.566017039895e+01 6.406922290455e+04 6.406922314776e+04 3.365253104867e+05 2.207277581605e+12 1.822583070839e-03
8.896763539327e-04 4.599180917213e+01 6.384756216537e+04 6.384756217555e+04 3.367347601189e+05 2.208776047213e+12 1.851615065723e-03
8.903061133365e-04 4.625939350178e+01 6.363243377394e+04 6.363243382499e+04 3.367911579060e+05 2.207868210338e+12 1.880688695215e-03
8.909333366682e-04 4.653351794510e+01 6.339585127178e+04 6.339585120496e+04 3.367034593579e+05 2.205929106201e+12 1.909773385480e-03
8.915561666981e-04 4.682560113449e+01 6.311029907384e+04 6.311029907067e+04 3.364402686846e+05 2.201869724935e+12 1.938805572475e-03
8.921733500921e-04 4.710566938026e+01 6.280092365196e+04 6.280092373380e+04 3.359958105622e+05 2.195857394979e+12 1.967792688979e-03
8.927868939921e-04 4.732789254277e+01 6.251138789063e+04 6.251138811772e+04 3.354234827189e+05 2.188522102806e+12 1.996800995204e-03
8.933991940782e-04 4.748340816572e+01 6.226378591467e+04 6.226378604472e+04 3.348007477937e+05 2.180812894465e+12 2.025833923743e-03
8.940097602378e-04 4.760677661549e+01 6.204959914003e+04 6.204959917770e+04 3.342075746439e+05 2.173667262502e+12 2.054911593229e-03
8.946207709861e-04 4.777060418116e+01 6.183099944597e+04 6.183099947560e+04 3.337125294676e+05 2.167822930655e+12 2.084016665434e-03
8.952282950545e-04 4.801724564191e+01 6.158365280157e+04 6.158365275659e+04 3.333364433069e+05 2.163524864530e+12 2.113056462465e-03
8.958303279544e-04 4.832513592498e+01 6.132664969294e+04 6.132664988799e+04 3.330909452479e+05 2.160942364855e+12 2.142047911078e-03
8.964281447003e-04 4.865608728561e+01 6.109513198661e+04 6.109513206898e+04 3.330477822105e+05 2.160548880290e+12 2.171046975072e-03
8.970223294330e-04 4.893858742806e+01 6.090659851521e+04 6.090659861622e+04 3.330599603586e+05 2.160621686933e+12 2.200071084169e-03
8.976142888300e-04 4.917519244178e+01 6.075761657599e+04 6.075761673409e+04 3.331090192382e+05 2.161117264490e+12 2.229137258844e-03
8.982044773101e-04 4.942871255213e+01 6.061022503365e+04 6.061022504616e+04 3.332241979191e+05 2.162276255630e+12 2.258236849519e-03
